,name,year,time,max_wind,name_year,hurricane_id,date,status,latitude,longitude,air_pressure,latitude_decimal,longitude_decimal
2608,Helene,1958,1800,110,Helene_1958,77,19580921,TD,17.0N,52.0W,-999,17.0,-52.0
2607,Helene,1958,1200,95,Helene_1958,77,19580921,TD,17.0N,52.0W,-999,17.0,-52.0
2605,Helene,1958,0,70,Helene_1958,77,19580921,TD,17.0N,52.0W,-999,17.0,-52.0
2606,Helene,1958,600,80,Helene_1958,77,19580921,TD,17.0N,52.0W,-999,17.0,-52.0
2603,Helene,1958,1200,70,Helene_1958,77,19580921,TD,17.0N,52.0W,-999,17.0,-52.0
2602,Helene,1958,600,70,Helene_1958,77,19580921,TD,17.0N,52.0W,-999,17.0,-52.0
2601,Helene,1958,0,65,Helene_1958,77,19580921,TD,17.0N,52.0W,-999,17.0,-52.0
2600,Helene,1958,1800,60,Helene_1958,77,19580921,TD,17.0N,52.0W,-999,17.0,-52.0
2604,Helene,1958,1800,70,Helene_1958,77,19580921,TD,17.0N,52.0W,-999,17.0,-52.0
2658,Ilsa,1958,1200,75,Ilsa_1958,78,19580924,TS,17.5N,51.5W,-999,17.08,-51.08
2655,Ilsa,1958,1800,65,Ilsa_1958,78,19580924,TS,17.5N,51.5W,-999,17.08,-51.08
2656,Ilsa,1958,0,65,Ilsa_1958,78,19580924,TS,17.5N,51.5W,-999,17.08,-51.08
2657,Ilsa,1958,600,65,Ilsa_1958,78,19580924,TS,17.5N,51.5W,-999,17.08,-51.08
2659,Ilsa,1958,1800,80,Ilsa_1958,78,19580924,TS,17.5N,51.5W,-999,17.08,-51.08
2665,Ilsa,1958,600,60,Ilsa_1958,78,19580924,TS,17.5N,51.5W,-999,17.08,-51.08
2661,Ilsa,1958,600,80,Ilsa_1958,78,19580924,TS,17.5N,51.5W,-999,17.08,-51.08
2662,Ilsa,1958,1200,80,Ilsa_1958,78,19580924,TS,17.5N,51.5W,-999,17.08,-51.08
2663,Ilsa,1958,1800,80,Ilsa_1958,78,19580924,TS,17.5N,51.5W,-999,17.08,-51.08
2664,Ilsa,1958,0,70,Ilsa_1958,78,19580924,TS,17.5N,51.5W,-999,17.08,-51.08
2654,Ilsa,1958,1200,65,Ilsa_1958,78,19580924,TS,17.5N,51.5W,-999,17.08,-51.08
2660,Ilsa,1958,0,80,Ilsa_1958,78,19580924,TS,17.5N,51.5W,-999,17.08,-51.08
2653,Ilsa,1958,800,65,Ilsa_1958,78,19580924,TS,17.5N,51.5W,-999,17.08,-51.08
2648,Ilsa,1958,600,90,Ilsa_1958,78,19580924,TS,17.5N,51.5W,-999,17.08,-51.08
2651,Ilsa,1958,0,90,Ilsa_1958,78,19580924,TS,17.5N,51.5W,-999,17.08,-51.08
2652,Ilsa,1958,600,70,Ilsa_1958,78,19580924,TS,17.5N,51.5W,-999,17.08,-51.08
2640,Ilsa,1958,600,50,Ilsa_1958,78,19580924,TS,17.5N,51.5W,-999,17.08,-51.08
2642,Ilsa,1958,1800,50,Ilsa_1958,78,19580924,TS,17.5N,51.5W,-999,17.08,-51.08
2643,Ilsa,1958,0,55,Ilsa_1958,78,19580924,TS,17.5N,51.5W,-999,17.08,-51.08
2644,Ilsa,1958,600,60,Ilsa_1958,78,19580924,TS,17.5N,51.5W,-999,17.08,-51.08
2641,Ilsa,1958,1200,50,Ilsa_1958,78,19580924,TS,17.5N,51.5W,-999,17.08,-51.08
2646,Ilsa,1958,1800,70,Ilsa_1958,78,19580924,TS,17.5N,51.5W,-999,17.08,-51.08
2647,Ilsa,1958,0,80,Ilsa_1958,78,19580924,TS,17.5N,51.5W,-999,17.08,-51.08
2649,Ilsa,1958,1200,95,Ilsa_1958,78,19580924,TS,17.5N,51.5W,-999,17.08,-51.08
2650,Ilsa,1958,1800,95,Ilsa_1958,78,19580924,TS,17.5N,51.5W,-999,17.08,-51.08
2645,Ilsa,1958,1200,65,Ilsa_1958,78,19580924,TS,17.5N,51.5W,-999,17.08,-51.08
2693,Janice,1958,600,85,Janice_1958,79,19581004,TD,18.5N,81.1W,-999,18.08,-81.02
2688,Janice,1958,0,70,Janice_1958,79,19581004,TD,18.5N,81.1W,-999,18.08,-81.02
2689,Janice,1958,600,70,Janice_1958,79,19581004,TD,18.5N,81.1W,-999,18.08,-81.02
2690,Janice,1958,1200,70,Janice_1958,79,19581004,TD,18.5N,81.1W,-999,18.08,-81.02
2691,Janice,1958,1800,75,Janice_1958,79,19581004,TD,18.5N,81.1W,-999,18.08,-81.02
2704,Janice,1958,0,45,Janice_1958,79,19581004,TD,18.5N,81.1W,-999,18.08,-81.02
2692,Janice,1958,0,80,Janice_1958,79,19581004,TD,18.5N,81.1W,-999,18.08,-81.02
2694,Janice,1958,1200,80,Janice_1958,79,19581004,TD,18.5N,81.1W,-999,18.08,-81.02
2700,Janice,1958,0,70,Janice_1958,79,19581004,TD,18.5N,81.1W,-999,18.08,-81.02
2696,Janice,1958,0,80,Janice_1958,79,19581004,TD,18.5N,81.1W,-999,18.08,-81.02
2697,Janice,1958,600,80,Janice_1958,79,19581004,TD,18.5N,81.1W,-999,18.08,-81.02
2698,Janice,1958,1200,80,Janice_1958,79,19581004,TD,18.5N,81.1W,-999,18.08,-81.02
2699,Janice,1958,1800,80,Janice_1958,79,19581004,TD,18.5N,81.1W,-999,18.08,-81.02
2701,Janice,1958,600,60,Janice_1958,79,19581004,TD,18.5N,81.1W,-999,18.08,-81.02
2702,Janice,1958,1200,50,Janice_1958,79,19581004,TD,18.5N,81.1W,-999,18.08,-81.02
2703,Janice,1958,1800,45,Janice_1958,79,19581004,TD,18.5N,81.1W,-999,18.08,-81.02
2687,Janice,1958,1800,70,Janice_1958,79,19581004,TD,18.5N,81.1W,-999,18.08,-81.02
2695,Janice,1958,1800,80,Janice_1958,79,19581004,TD,18.5N,81.1W,-999,18.08,-81.02
2686,Janice,1958,1200,70,Janice_1958,79,19581004,TD,18.5N,81.1W,-999,18.08,-81.02
2678,Janice,1958,2100,60,Janice_1958,79,19581004,TD,18.5N,81.1W,-999,18.08,-81.02
2684,Janice,1958,0,70,Janice_1958,79,19581004,TD,18.5N,81.1W,-999,18.08,-81.02
2685,Janice,1958,600,70,Janice_1958,79,19581004,TD,18.5N,81.1W,-999,18.08,-81.02
2666,Janice,1958,1200,30,Janice_1958,79,19581004,TD,18.5N,81.1W,-999,18.08,-81.02
2667,Janice,1958,1800,30,Janice_1958,79,19581004,TD,18.5N,81.1W,-999,18.08,-81.02
2669,Janice,1958,600,30,Janice_1958,79,19581004,TD,18.5N,81.1W,-999,18.08,-81.02
2670,Janice,1958,1200,35,Janice_1958,79,19581004,TD,18.5N,81.1W,-999,18.08,-81.02
2671,Janice,1958,1800,45,Janice_1958,79,19581004,TD,18.5N,81.1W,-999,18.08,-81.02
2672,Janice,1958,0,45,Janice_1958,79,19581004,TD,18.5N,81.1W,-999,18.08,-81.02
2673,Janice,1958,300,50,Janice_1958,79,19581004,TD,18.5N,81.1W,-999,18.08,-81.02
2668,Janice,1958,0,30,Janice_1958,79,19581004,TD,18.5N,81.1W,-999,18.08,-81.02
2675,Janice,1958,1200,55,Janice_1958,79,19581004,TD,18.5N,81.1W,-999,18.08,-81.02
2676,Janice,1958,1600,55,Janice_1958,79,19581004,TD,18.5N,81.1W,-999,18.08,-81.02
2677,Janice,1958,1800,55,Janice_1958,79,19581004,TD,18.5N,81.1W,-999,18.08,-81.02
2679,Janice,1958,2300,60,Janice_1958,79,19581004,TD,18.5N,81.1W,-999,18.08,-81.02
2680,Janice,1958,0,65,Janice_1958,79,19581004,TD,18.5N,81.1W,-999,18.08,-81.02
2681,Janice,1958,600,65,Janice_1958,79,19581004,TD,18.5N,81.1W,-999,18.08,-81.02
2682,Janice,1958,1200,70,Janice_1958,79,19581004,TD,18.5N,81.1W,-999,18.08,-81.02
2683,Janice,1958,1800,70,Janice_1958,79,19581004,TD,18.5N,81.1W,-999,18.08,-81.02
2674,Janice,1958,600,45,Janice_1958,79,19581004,TD,18.5N,81.1W,-999,18.08,-81.02
2719,Arlene,1959,1200,30,Arlene_1959,80,19590528,TD,23.3N,86.5W,-999,23.05,-86.08
2720,Arlene,1959,1800,25,Arlene_1959,80,19590528,TD,23.3N,86.5W,-999,23.05,-86.08
2721,Arlene,1959,0,25,Arlene_1959,80,19590528,TD,23.3N,86.5W,-999,23.05,-86.08
2722,Arlene,1959,600,25,Arlene_1959,80,19590528,TD,23.3N,86.5W,-999,23.05,-86.08
2723,Arlene,1959,1200,25,Arlene_1959,80,19590528,TD,23.3N,86.5W,-999,23.05,-86.08
2727,Arlene,1959,1200,20,Arlene_1959,80,19590528,TD,23.3N,86.5W,-999,23.05,-86.08
2725,Arlene,1959,0,20,Arlene_1959,80,19590528,TD,23.3N,86.5W,-999,23.05,-86.08
2726,Arlene,1959,600,20,Arlene_1959,80,19590528,TD,23.3N,86.5W,-999,23.05,-86.08
2728,Arlene,1959,1800,20,Arlene_1959,80,19590528,TD,23.3N,86.5W,-999,23.05,-86.08
2718,Arlene,1959,600,40,Arlene_1959,80,19590528,TD,23.3N,86.5W,-999,23.05,-86.08
2724,Arlene,1959,1800,25,Arlene_1959,80,19590528,TD,23.3N,86.5W,-999,23.05,-86.08
2717,Arlene,1959,0,55,Arlene_1959,80,19590528,TD,23.3N,86.5W,-999,23.05,-86.08
2710,Arlene,1959,1200,45,Arlene_1959,80,19590528,TD,23.3N,86.5W,-999,23.05,-86.08
2715,Arlene,1959,1800,55,Arlene_1959,80,19590528,TD,23.3N,86.5W,-999,23.05,-86.08
2705,Arlene,1959,600,25,Arlene_1959,80,19590528,TD,23.3N,86.5W,-999,23.05,-86.08
2706,Arlene,1959,1200,30,Arlene_1959,80,19590528,TD,23.3N,86.5W,-999,23.05,-86.08
2716,Arlene,1959,2200,55,Arlene_1959,80,19590528,TD,23.3N,86.5W,-999,23.05,-86.08
2708,Arlene,1959,0,35,Arlene_1959,80,19590528,TD,23.3N,86.5W,-999,23.05,-86.08
2709,Arlene,1959,600,40,Arlene_1959,80,19590528,TD,23.3N,86.5W,-999,23.05,-86.08
2707,Arlene,1959,1800,30,Arlene_1959,80,19590528,TD,23.3N,86.5W,-999,23.05,-86.08
2711,Arlene,1959,1800,45,Arlene_1959,80,19590528,TD,23.3N,86.5W,-999,23.05,-86.08
2712,Arlene,1959,0,45,Arlene_1959,80,19590528,TD,23.3N,86.5W,-999,23.05,-86.08
2713,Arlene,1959,600,45,Arlene_1959,80,19590528,TD,23.3N,86.5W,-999,23.05,-86.08
2714,Arlene,1959,1200,50,Arlene_1959,80,19590528,TD,23.3N,86.5W,-999,23.05,-86.08
2743,Beulah,1959,600,25,Beulah_1959,81,19590615,TS,21.1N,94.7W,-999,21.02,-94.12
2742,Beulah,1959,0,30,Beulah_1959,81,19590615,TS,21.1N,94.7W,-999,21.02,-94.12
2741,Beulah,1959,1800,35,Beulah_1959,81,19590615,TS,21.1N,94.7W,-999,21.02,-94.12
2740,Beulah,1959,1200,35,Beulah_1959,81,19590615,TS,21.1N,94.7W,-999,21.02,-94.12
2739,Beulah,1959,600,40,Beulah_1959,81,19590615,TS,21.1N,94.7W,-999,21.02,-94.12
2738,Beulah,1959,0,45,Beulah_1959,81,19590615,TS,21.1N,94.7W,-999,21.02,-94.12
2736,Beulah,1959,1200,50,Beulah_1959,81,19590615,TS,21.1N,94.7W,-999,21.02,-94.12
2737,Beulah,1959,1800,50,Beulah_1959,81,19590615,TS,21.1N,94.7W,-999,21.02,-94.12
2735,Beulah,1959,600,60,Beulah_1959,81,19590615,TS,21.1N,94.7W,-999,21.02,-94.12
2734,Beulah,1959,0,60,Beulah_1959,81,19590615,TS,21.1N,94.7W,-999,21.02,-94.12
2733,Beulah,1959,1800,60,Beulah_1959,81,19590615,TS,21.1N,94.7W,-999,21.02,-94.12
2732,Beulah,1959,1200,55,Beulah_1959,81,19590615,TS,21.1N,94.7W,-999,21.02,-94.12
2731,Beulah,1959,600,50,Beulah_1959,81,19590615,TS,21.1N,94.7W,-999,21.02,-94.12
2730,Beulah,1959,0,40,Beulah_1959,81,19590615,TS,21.1N,94.7W,-999,21.02,-94.12
2729,Beulah,1959,1800,35,Beulah_1959,81,19590615,TS,21.1N,94.7W,-999,21.02,-94.12
2764,Cindy,1959,600,50,Cindy_1959,82,19590704,TD,31.5N,79.0W,-999,31.08,-79.0
2765,Cindy,1959,1200,35,Cindy_1959,82,19590704,TD,31.5N,79.0W,-999,31.08,-79.0
2766,Cindy,1959,1800,30,Cindy_1959,82,19590704,TD,31.5N,79.0W,-999,31.08,-79.0
2767,Cindy,1959,0,30,Cindy_1959,82,19590704,TD,31.5N,79.0W,-999,31.08,-79.0
2768,Cindy,1959,600,30,Cindy_1959,82,19590704,TD,31.5N,79.0W,-999,31.08,-79.0
2769,Cindy,1959,1200,35,Cindy_1959,82,19590704,TD,31.5N,79.0W,-999,31.08,-79.0
2770,Cindy,1959,1800,40,Cindy_1959,82,19590704,TD,31.5N,79.0W,-999,31.08,-79.0
2762,Cindy,1959,0,65,Cindy_1959,82,19590704,TD,31.5N,79.0W,-999,31.08,-79.0
2772,Cindy,1959,600,50,Cindy_1959,82,19590704,TD,31.5N,79.0W,-999,31.08,-79.0
2773,Cindy,1959,1200,50,Cindy_1959,82,19590704,TD,31.5N,79.0W,-999,31.08,-79.0
2763,Cindy,1959,400,65,Cindy_1959,82,19590704,TD,31.5N,79.0W,-999,31.08,-79.0
2775,Cindy,1959,0,40,Cindy_1959,82,19590704,TD,31.5N,79.0W,-999,31.08,-79.0
2776,Cindy,1959,600,35,Cindy_1959,82,19590704,TD,31.5N,79.0W,-999,31.08,-79.0
2777,Cindy,1959,1200,30,Cindy_1959,82,19590704,TD,31.5N,79.0W,-999,31.08,-79.0
2778,Cindy,1959,1800,25,Cindy_1959,82,19590704,TD,31.5N,79.0W,-999,31.08,-79.0
2771,Cindy,1959,0,45,Cindy_1959,82,19590704,TD,31.5N,79.0W,-999,31.08,-79.0
2774,Cindy,1959,1800,45,Cindy_1959,82,19590704,TD,31.5N,79.0W,-999,31.08,-79.0
2759,Cindy,1959,600,60,Cindy_1959,82,19590704,TD,31.5N,79.0W,-999,31.08,-79.0
2760,Cindy,1959,1200,65,Cindy_1959,82,19590704,TD,31.5N,79.0W,-999,31.08,-79.0
2744,Cindy,1959,1200,25,Cindy_1959,82,19590704,TD,31.5N,79.0W,-999,31.08,-79.0
2745,Cindy,1959,1800,25,Cindy_1959,82,19590704,TD,31.5N,79.0W,-999,31.08,-79.0
2746,Cindy,1959,0,25,Cindy_1959,82,19590704,TD,31.5N,79.0W,-999,31.08,-79.0
2747,Cindy,1959,600,25,Cindy_1959,82,19590704,TD,31.5N,79.0W,-999,31.08,-79.0
2748,Cindy,1959,1200,25,Cindy_1959,82,19590704,TD,31.5N,79.0W,-999,31.08,-79.0
2749,Cindy,1959,1800,25,Cindy_1959,82,19590704,TD,31.5N,79.0W,-999,31.08,-79.0
2761,Cindy,1959,1800,65,Cindy_1959,82,19590704,TD,31.5N,79.0W,-999,31.08,-79.0
2751,Cindy,1959,600,25,Cindy_1959,82,19590704,TD,31.5N,79.0W,-999,31.08,-79.0
2750,Cindy,1959,0,25,Cindy_1959,82,19590704,TD,31.5N,79.0W,-999,31.08,-79.0
2753,Cindy,1959,1800,35,Cindy_1959,82,19590704,TD,31.5N,79.0W,-999,31.08,-79.0
2754,Cindy,1959,0,40,Cindy_1959,82,19590704,TD,31.5N,79.0W,-999,31.08,-79.0
2755,Cindy,1959,600,40,Cindy_1959,82,19590704,TD,31.5N,79.0W,-999,31.08,-79.0
2756,Cindy,1959,1200,45,Cindy_1959,82,19590704,TD,31.5N,79.0W,-999,31.08,-79.0
2757,Cindy,1959,1800,50,Cindy_1959,82,19590704,TD,31.5N,79.0W,-999,31.08,-79.0
2758,Cindy,1959,0,55,Cindy_1959,82,19590704,TD,31.5N,79.0W,-999,31.08,-79.0
2752,Cindy,1959,1200,30,Cindy_1959,82,19590704,TD,31.5N,79.0W,-999,31.08,-79.0
2795,Debra,1959,1200,30,Debra_1959,83,19590722,TD,27.5N,91.2W,-999,27.08,-91.03
2793,Debra,1959,0,40,Debra_1959,83,19590722,TD,27.5N,91.2W,-999,27.08,-91.03
2794,Debra,1959,600,30,Debra_1959,83,19590722,TD,27.5N,91.2W,-999,27.08,-91.03
2796,Debra,1959,1800,25,Debra_1959,83,19590722,TD,27.5N,91.2W,-999,27.08,-91.03
2792,Debra,1959,1800,50,Debra_1959,83,19590722,TD,27.5N,91.2W,-999,27.08,-91.03
2798,Debra,1959,600,25,Debra_1959,83,19590722,TD,27.5N,91.2W,-999,27.08,-91.03
2799,Debra,1959,1200,25,Debra_1959,83,19590722,TD,27.5N,91.2W,-999,27.08,-91.03
2800,Debra,1959,1800,25,Debra_1959,83,19590722,TD,27.5N,91.2W,-999,27.08,-91.03
2797,Debra,1959,0,25,Debra_1959,83,19590722,TD,27.5N,91.2W,-999,27.08,-91.03
2790,Debra,1959,600,75,Debra_1959,83,19590722,TD,27.5N,91.2W,-999,27.08,-91.03
2791,Debra,1959,1200,55,Debra_1959,83,19590722,TD,27.5N,91.2W,-999,27.08,-91.03
2788,Debra,1959,0,70,Debra_1959,83,19590722,TD,27.5N,91.2W,-999,27.08,-91.03
2789,Debra,1959,500,75,Debra_1959,83,19590722,TD,27.5N,91.2W,-999,27.08,-91.03
2787,Debra,1959,1800,65,Debra_1959,83,19590722,TD,27.5N,91.2W,-999,27.08,-91.03
2786,Debra,1959,1200,65,Debra_1959,83,19590722,TD,27.5N,91.2W,-999,27.08,-91.03
2785,Debra,1959,600,50,Debra_1959,83,19590722,TD,27.5N,91.2W,-999,27.08,-91.03
2784,Debra,1959,0,35,Debra_1959,83,19590722,TD,27.5N,91.2W,-999,27.08,-91.03
2783,Debra,1959,1800,30,Debra_1959,83,19590722,TD,27.5N,91.2W,-999,27.08,-91.03
2782,Debra,1959,1200,30,Debra_1959,83,19590722,TD,27.5N,91.2W,-999,27.08,-91.03
2781,Debra,1959,600,30,Debra_1959,83,19590722,TD,27.5N,91.2W,-999,27.08,-91.03
2780,Debra,1959,0,25,Debra_1959,83,19590722,TD,27.5N,91.2W,-999,27.08,-91.03
2779,Debra,1959,1800,25,Debra_1959,83,19590722,TD,27.5N,91.2W,-999,27.08,-91.03
2806,Edith,1959,0,35,Edith_1959,84,19590818,TS,14.3N,57.9W,1007,14.05,-57.15
2805,Edith,1959,1800,40,Edith_1959,84,19590818,TS,14.3N,57.9W,1007,14.05,-57.15
2804,Edith,1959,1200,50,Edith_1959,84,19590818,TS,14.3N,57.9W,1007,14.05,-57.15
2802,Edith,1959,600,40,Edith_1959,84,19590818,TS,14.3N,57.9W,1007,14.05,-57.15
2801,Edith,1959,0,35,Edith_1959,84,19590818,TS,14.3N,57.9W,1007,14.05,-57.15
2803,Edith,1959,1000,50,Edith_1959,84,19590818,TS,14.3N,57.9W,1007,14.05,-57.15
2816,Flora,1959,1200,65,Flora_1959,85,19590909,TD,16.8N,45.8W,-999,16.13,-45.13
2823,Flora,1959,0,50,Flora_1959,85,19590909,TD,16.8N,45.8W,-999,16.13,-45.13
2822,Flora,1959,1800,50,Flora_1959,85,19590909,TD,16.8N,45.8W,-999,16.13,-45.13
2821,Flora,1959,1200,50,Flora_1959,85,19590909,TD,16.8N,45.8W,-999,16.13,-45.13
2820,Flora,1959,600,50,Flora_1959,85,19590909,TD,16.8N,45.8W,-999,16.13,-45.13
2818,Flora,1959,1800,55,Flora_1959,85,19590909,TD,16.8N,45.8W,-999,16.13,-45.13
2817,Flora,1959,1500,65,Flora_1959,85,19590909,TD,16.8N,45.8W,-999,16.13,-45.13
2815,Flora,1959,600,60,Flora_1959,85,19590909,TD,16.8N,45.8W,-999,16.13,-45.13
2819,Flora,1959,0,50,Flora_1959,85,19590909,TD,16.8N,45.8W,-999,16.13,-45.13
2813,Flora,1959,1800,45,Flora_1959,85,19590909,TD,16.8N,45.8W,-999,16.13,-45.13
2812,Flora,1959,1200,40,Flora_1959,85,19590909,TD,16.8N,45.8W,-999,16.13,-45.13
2811,Flora,1959,600,35,Flora_1959,85,19590909,TD,16.8N,45.8W,-999,16.13,-45.13
2814,Flora,1959,0,55,Flora_1959,85,19590909,TD,16.8N,45.8W,-999,16.13,-45.13
2810,Flora,1959,0,30,Flora_1959,85,19590909,TD,16.8N,45.8W,-999,16.13,-45.13
2809,Flora,1959,1800,25,Flora_1959,85,19590909,TD,16.8N,45.8W,-999,16.13,-45.13
2808,Flora,1959,1200,25,Flora_1959,85,19590909,TD,16.8N,45.8W,-999,16.13,-45.13
2807,Flora,1959,600,25,Flora_1959,85,19590909,TD,16.8N,45.8W,-999,16.13,-45.13
2858,Gracie,1959,0,110,Gracie_1959,86,19590920,TD,19.8N,68.3W,1009,19.13,-68.05
2857,Gracie,1959,1800,105,Gracie_1959,86,19590920,TD,19.8N,68.3W,1009,19.13,-68.05
2856,Gracie,1959,1200,90,Gracie_1959,86,19590920,TD,19.8N,68.3W,1009,19.13,-68.05
2855,Gracie,1959,600,80,Gracie_1959,86,19590920,TD,19.8N,68.3W,1009,19.13,-68.05
2853,Gracie,1959,1800,70,Gracie_1959,86,19590920,TD,19.8N,68.3W,1009,19.13,-68.05
2873,Gracie,1959,1200,25,Gracie_1959,86,19590920,TD,19.8N,68.3W,1009,19.13,-68.05
2859,Gracie,1959,600,115,Gracie_1959,86,19590920,TD,19.8N,68.3W,1009,19.13,-68.05
2852,Gracie,1959,1200,65,Gracie_1959,86,19590920,TD,19.8N,68.3W,1009,19.13,-68.05
2851,Gracie,1959,600,65,Gracie_1959,86,19590920,TD,19.8N,68.3W,1009,19.13,-68.05
2854,Gracie,1959,0,75,Gracie_1959,86,19590920,TD,19.8N,68.3W,1009,19.13,-68.05
2860,Gracie,1959,1200,115,Gracie_1959,86,19590920,TD,19.8N,68.3W,1009,19.13,-68.05
2864,Gracie,1959,600,45,Gracie_1959,86,19590920,TD,19.8N,68.3W,1009,19.13,-68.05
2862,Gracie,1959,1800,115,Gracie_1959,86,19590920,TD,19.8N,68.3W,1009,19.13,-68.05
2863,Gracie,1959,0,65,Gracie_1959,86,19590920,TD,19.8N,68.3W,1009,19.13,-68.05
2865,Gracie,1959,1200,35,Gracie_1959,86,19590920,TD,19.8N,68.3W,1009,19.13,-68.05
2866,Gracie,1959,1800,30,Gracie_1959,86,19590920,TD,19.8N,68.3W,1009,19.13,-68.05
2867,Gracie,1959,0,25,Gracie_1959,86,19590920,TD,19.8N,68.3W,1009,19.13,-68.05
2868,Gracie,1959,600,25,Gracie_1959,86,19590920,TD,19.8N,68.3W,1009,19.13,-68.05
2869,Gracie,1959,1200,25,Gracie_1959,86,19590920,TD,19.8N,68.3W,1009,19.13,-68.05
2870,Gracie,1959,1800,25,Gracie_1959,86,19590920,TD,19.8N,68.3W,1009,19.13,-68.05
2871,Gracie,1959,0,25,Gracie_1959,86,19590920,TD,19.8N,68.3W,1009,19.13,-68.05
2872,Gracie,1959,600,25,Gracie_1959,86,19590920,TD,19.8N,68.3W,1009,19.13,-68.05
2850,Gracie,1959,0,60,Gracie_1959,86,19590920,TD,19.8N,68.3W,1009,19.13,-68.05
2861,Gracie,1959,1700,115,Gracie_1959,86,19590920,TD,19.8N,68.3W,1009,19.13,-68.05
2849,Gracie,1959,1800,60,Gracie_1959,86,19590920,TD,19.8N,68.3W,1009,19.13,-68.05
2843,Gracie,1959,600,45,Gracie_1959,86,19590920,TD,19.8N,68.3W,1009,19.13,-68.05
2847,Gracie,1959,600,50,Gracie_1959,86,19590920,TD,19.8N,68.3W,1009,19.13,-68.05
2848,Gracie,1959,1200,55,Gracie_1959,86,19590920,TD,19.8N,68.3W,1009,19.13,-68.05
2824,Gracie,1959,1200,25,Gracie_1959,86,19590920,TD,19.8N,68.3W,1009,19.13,-68.05
2825,Gracie,1959,1800,25,Gracie_1959,86,19590920,TD,19.8N,68.3W,1009,19.13,-68.05
2826,Gracie,1959,0,25,Gracie_1959,86,19590920,TD,19.8N,68.3W,1009,19.13,-68.05
2827,Gracie,1959,600,30,Gracie_1959,86,19590920,TD,19.8N,68.3W,1009,19.13,-68.05
2828,Gracie,1959,1200,30,Gracie_1959,86,19590920,TD,19.8N,68.3W,1009,19.13,-68.05
2829,Gracie,1959,1800,30,Gracie_1959,86,19590920,TD,19.8N,68.3W,1009,19.13,-68.05
2831,Gracie,1959,600,45,Gracie_1959,86,19590920,TD,19.8N,68.3W,1009,19.13,-68.05
2832,Gracie,1959,1200,55,Gracie_1959,86,19590920,TD,19.8N,68.3W,1009,19.13,-68.05
2833,Gracie,1959,1800,65,Gracie_1959,86,19590920,TD,19.8N,68.3W,1009,19.13,-68.05
2834,Gracie,1959,0,65,Gracie_1959,86,19590920,TD,19.8N,68.3W,1009,19.13,-68.05
2830,Gracie,1959,0,35,Gracie_1959,86,19590920,TD,19.8N,68.3W,1009,19.13,-68.05
2836,Gracie,1959,1200,65,Gracie_1959,86,19590920,TD,19.8N,68.3W,1009,19.13,-68.05
2835,Gracie,1959,600,65,Gracie_1959,86,19590920,TD,19.8N,68.3W,1009,19.13,-68.05
2845,Gracie,1959,1800,50,Gracie_1959,86,19590920,TD,19.8N,68.3W,1009,19.13,-68.05
2844,Gracie,1959,1200,50,Gracie_1959,86,19590920,TD,19.8N,68.3W,1009,19.13,-68.05
2842,Gracie,1959,0,45,Gracie_1959,86,19590920,TD,19.8N,68.3W,1009,19.13,-68.05
2841,Gracie,1959,1800,50,Gracie_1959,86,19590920,TD,19.8N,68.3W,1009,19.13,-68.05
2846,Gracie,1959,0,45,Gracie_1959,86,19590920,TD,19.8N,68.3W,1009,19.13,-68.05
2839,Gracie,1959,600,55,Gracie_1959,86,19590920,TD,19.8N,68.3W,1009,19.13,-68.05
2838,Gracie,1959,0,55,Gracie_1959,86,19590920,TD,19.8N,68.3W,1009,19.13,-68.05
2837,Gracie,1959,1800,60,Gracie_1959,86,19590920,TD,19.8N,68.3W,1009,19.13,-68.05
2840,Gracie,1959,1200,55,Gracie_1959,86,19590920,TD,19.8N,68.3W,1009,19.13,-68.05
2906,Hannah,1959,1200,90,Hannah_1959,87,19590927,TD,26.8N,49.9W,-999,26.13,-49.15
2899,Hannah,1959,1800,85,Hannah_1959,87,19590927,TD,26.8N,49.9W,-999,26.13,-49.15
2900,Hannah,1959,0,85,Hannah_1959,87,19590927,TD,26.8N,49.9W,-999,26.13,-49.15
2901,Hannah,1959,600,85,Hannah_1959,87,19590927,TD,26.8N,49.9W,-999,26.13,-49.15
2902,Hannah,1959,1200,85,Hannah_1959,87,19590927,TD,26.8N,49.9W,-999,26.13,-49.15
2919,Hannah,1959,1800,65,Hannah_1959,87,19590927,TD,26.8N,49.9W,-999,26.13,-49.15
2903,Hannah,1959,1800,85,Hannah_1959,87,19590927,TD,26.8N,49.9W,-999,26.13,-49.15
2904,Hannah,1959,0,85,Hannah_1959,87,19590927,TD,26.8N,49.9W,-999,26.13,-49.15
2905,Hannah,1959,600,85,Hannah_1959,87,19590927,TD,26.8N,49.9W,-999,26.13,-49.15
2907,Hannah,1959,1800,90,Hannah_1959,87,19590927,TD,26.8N,49.9W,-999,26.13,-49.15
2898,Hannah,1959,1200,85,Hannah_1959,87,19590927,TD,26.8N,49.9W,-999,26.13,-49.15
2909,Hannah,1959,600,90,Hannah_1959,87,19590927,TD,26.8N,49.9W,-999,26.13,-49.15
2910,Hannah,1959,1200,90,Hannah_1959,87,19590927,TD,26.8N,49.9W,-999,26.13,-49.15
2911,Hannah,1959,1800,90,Hannah_1959,87,19590927,TD,26.8N,49.9W,-999,26.13,-49.15
2912,Hannah,1959,0,85,Hannah_1959,87,19590927,TD,26.8N,49.9W,-999,26.13,-49.15
