,name,max_wind,name_year
18400,Chris,35,Chris_2006
18373,Beryl,35,Beryl_2006
18374,Beryl,35,Beryl_2006
18375,Beryl,35,Beryl_2006
20937,Nate,35,Nate_2011
18386,Beryl,35,Beryl_2006
24923,Melissa,35,Melissa_2019
24920,Melissa,35,Melissa_2019
24921,Melissa,35,Melissa_2019
16931,Danielle,35,Danielle_2004
16930,Danielle,35,Danielle_2004
21169,Beryl,35,Beryl_2012
18465,Ernesto,35,Ernesto_2006
21174,Beryl,35,Beryl_2012
21171,Beryl,35,Beryl_2012
20875,Maria,35,Maria_2011
18443,Ernesto,35,Ernesto_2006
17756,Katrina,35,Katrina_2005
18442,Ernesto,35,Ernesto_2006
24807,Jerry,35,Jerry_2019
24778,Jerry,35,Jerry_2019
21163,Beryl,35,Beryl_2012
24819,Imelda,35,Imelda_2019
18480,Ernesto,35,Ernesto_2006
24844,Karen,35,Karen_2019
21131,Alberto,35,Alberto_2012
24845,Karen,35,Karen_2019
21130,Alberto,35,Alberto_2012
21132,Alberto,35,Alberto_2012
21134,Alberto,35,Alberto_2012
18467,Ernesto,35,Ernesto_2006
24849,Karen,35,Karen_2019
24850,Karen,35,Karen_2019
24846,Karen,35,Karen_2019
18466,Ernesto,35,Ernesto_2006
24843,Karen,35,Karen_2019
24837,Karen,35,Karen_2019
16908,Danielle,35,Danielle_2004
24922,Melissa,35,Melissa_2019
18387,Beryl,35,Beryl_2006
24924,Melissa,35,Melissa_2019
18388,Beryl,35,Beryl_2006
18324,Zeta,35,Zeta_2006
18205,Gamma,35,Gamma_2005
18325,Zeta,35,Zeta_2006
18185,Gamma,35,Gamma_2005
18186,Gamma,35,Gamma_2005
18243,Delta,35,Delta_2005
18326,Zeta,35,Zeta_2006
21006,Philippe,35,Philippe_2011
21005,Philippe,35,Philippe_2011
16811,Alex,35,Alex_2004
25006,Rebekah,35,Rebekah_2019
21004,Philippe,35,Philippe_2011
18291,Epsilon,35,Epsilon_2005
25005,Rebekah,35,Rebekah_2019
24985,Rebekah,35,Rebekah_2019
20959,Ophelia,35,Ophelia_2011
18221,Delta,35,Delta_2005
18220,Delta,35,Delta_2005
18219,Delta,35,Delta_2005
18218,Delta,35,Delta_2005
18241,Delta,35,Delta_2005
25008,Sebastien,35,Sebastien_2019
17799,Lee,35,Lee_2005
17800,Lee,35,Lee_2005
18253,Delta,35,Delta_2005
18323,Zeta,35,Zeta_2006
25007,Rebekah,35,Rebekah_2019
18322,Zeta,35,Zeta_2006
18365,Alberto,35,Alberto_2006
18349,Alberto,35,Alberto_2006
18337,Alberto,35,Alberto_2006
21118,Sean,35,Sean_2011
21119,Sean,35,Sean_2011
18338,Alberto,35,Alberto_2006
21120,Sean,35,Sean_2011
21121,Sean,35,Sean_2011
18352,Alberto,35,Alberto_2006
18350,Alberto,35,Alberto_2006
18353,Alberto,35,Alberto_2006
24948,Nestor,35,Nestor_2019
16856,Bonnie,35,Bonnie_2004
21020,Philippe,35,Philippe_2011
21071,Rina,35,Rina_2011
16812,Alex,35,Alex_2004
24939,Nestor,35,Nestor_2019
24938,Nestor,35,Nestor_2019
20919,Nate,35,Nate_2011
24953,Olga,35,Olga_2019
24983,Pablo,35,Pablo_2019
24982,Pablo,35,Pablo_2019
18164,Beta,35,Beta_2005
18199,Gamma,35,Gamma_2005
21017,Philippe,35,Philippe_2011
16960,Earl,35,Earl_2004
16957,Earl,35,Earl_2004
17890,Nate,35,Nate_2005
18669,Isaac,35,Isaac_2006
21324,Gordon,35,Gordon_2012
24511,Nadine,35,Nadine_2018
18690,Isaac,35,Isaac_2006
20780,Jose,35,Jose_2011
24499,Nadine,35,Nadine_2018
17695,Irene,35,Irene_2005
17681,Irene,35,Irene_2005
17683,Irene,35,Irene_2005
17682,Irene,35,Irene_2005
18612,Helene,35,Helene_2006
18611,Helene,35,Helene_2006
24513,Oscar,35,Oscar_2018
19070,Olga,35,Olga_2007
21317,Helene,35,Helene_2012
24549,Andrea,35,Andrea_2019
24551,Andrea,35,Andrea_2019
24550,Andrea,35,Andrea_2019
21267,Florence,35,Florence_2012
24574,Barry,35,Barry_2019
24573,Barry,35,Barry_2019
17751,Jose,35,Jose_2005
24560,Barry,35,Barry_2019
21274,Florence,35,Florence_2012
17020,Frances,35,Frances_2004
17030,Frances,35,Frances_2004
20779,Jose,35,Jose_2011
21392,Isaac,35,Isaac_2012
16956,Earl,35,Earl_2004
21353,Isaac,35,Isaac_2012
20720,Harvey,35,Harvey_2011
17891,Nate,35,Nate_2005
18768,Chantal,35,Chantal_2007
24379,Leslie,35,Leslie_2018
24377,Leslie,35,Leslie_2018
24376,Leslie,35,Leslie_2018
24375,Leslie,35,Leslie_2018
24374,Leslie,35,Leslie_2018
20708,Harvey,35,Harvey_2011
18743,Barry,35,Barry_2007
24373,Leslie,35,Leslie_2018
24372,Leslie,35,Leslie_2018
24371,Leslie,35,Leslie_2018
24370,Leslie,35,Leslie_2018
21406,Joyce,35,Joyce_2012
21407,Joyce,35,Joyce_2012
18742,Barry,35,Barry_2007
18735,Barry,35,Barry_2007
20786,Jose,35,Jose_2011
18691,Andrea,35,Andrea_2007
18706,Andrea,35,Andrea_2007
24493,Michael,35,Michael_2018
20781,Jose,35,Jose_2011
24494,Michael,35,Michael_2018
24460,Michael,35,Michael_2018
24559,Barry,35,Barry_2019
24587,Chantal,35,Chantal_2019
24589,Chantal,35,Chantal_2019
24590,Chantal,35,Chantal_2019
18493,Florence,35,Florence_2006
18492,Florence,35,Florence_2006
21181,Chris,35,Chris_2012
21180,Chris,35,Chris_2012
21179,Chris,35,Chris_2012
21199,Chris,35,Chris_2012
24738,Gabrielle,35,Gabrielle_2019
21201,Chris,35,Chris_2012
21200,Chris,35,Chris_2012
24708,Gabrielle,35,Gabrielle_2019
24716,Gabrielle,35,Gabrielle_2019
24717,Gabrielle,35,Gabrielle_2019
21143,Beryl,35,Beryl_2012
18156,Alpha,35,Alpha_2005
21168,Beryl,35,Beryl_2012
24745,Humberto,35,Humberto_2019
24746,Humberto,35,Humberto_2019
21173,Beryl,35,Beryl_2012
18152,Alpha,35,Alpha_2005
21172,Beryl,35,Beryl_2012
21170,Beryl,35,Beryl_2012
18457,Ernesto,35,Ernesto_2006
18456,Ernesto,35,Ernesto_2006
18455,Ernesto,35,Ernesto_2006
18454,Ernesto,35,Ernesto_2006
21178,Chris,35,Chris_2012
24696,Fernand,35,Fernand_2019
20854,Lee,35,Lee_2011
24614,Dorian,35,Dorian_2019
24588,Chantal,35,Chantal_2019
17748,Jose,35,Jose_2005
21228,Ernesto,35,Ernesto_2012
20796,Katia,35,Katia_2011
20865,Lee,35,Lee_2011
18109,Wilma,35,Wilma_2005
20866,Lee,35,Lee_2011
21206,Debby,35,Debby_2012
18551,Gordon,35,Gordon_2006
18600,Gordon,35,Gordon_2006
24615,Dorian,35,Dorian_2019
24613,Dorian,35,Dorian_2019
17817,Maria,35,Maria_2005
18599,Gordon,35,Gordon_2006
20867,Lee,35,Lee_2011
20864,Lee,35,Lee_2011
24689,Erin,35,Erin_2019
24693,Erin,35,Erin_2019
24694,Erin,35,Erin_2019
24688,Erin,35,Erin_2019
21219,Debby,35,Debby_2012
24686,Erin,35,Erin_2019
24687,Erin,35,Erin_2019
21220,Debby,35,Debby_2012
24011,Beryl,35,Beryl_2018
17082,Ivan,35,Ivan_2004
24010,Beryl,35,Beryl_2018
17956,Ophelia,35,Ophelia_2005
22792,Bonnie,35,Bonnie_2016
17310,Lisa,35,Lisa_2004
17313,Lisa,35,Lisa_2004
19833,Grace,35,Grace_2009
20379,Lisa,35,Lisa_2010
22795,Bonnie,35,Bonnie_2016
17306,Lisa,35,Lisa_2004
17955,Ophelia,35,Ophelia_2005
22845,Colin,35,Colin_2016
22844,Colin,35,Colin_2016
22867,Danielle,35,Danielle_2016
22866,Danielle,35,Danielle_2016
22864,Danielle,35,Danielle_2016
22883,Earl,35,Earl_2016
22819,Bonnie,35,Bonnie_2016
22882,Earl,35,Earl_2016
22028,Jerry,35,Jerry_2013
20357,Lisa,35,Lisa_2010
19835,Grace,35,Grace_2009
22909,Fiona,35,Fiona_2016
19834,Grace,35,Grace_2009
19832,Grace,35,Grace_2009
19831,Grace,35,Grace_2009
22910,Fiona,35,Fiona_2016
22911,Fiona,35,Fiona_2016
22022,Jerry,35,Jerry_2013
22021,Jerry,35,Jerry_2013
22893,Fiona,35,Fiona_2016
22818,Bonnie,35,Bonnie_2016
17354,Matthew,35,Matthew_2004
24009,Beryl,35,Beryl_2018
22710,Joaquin,35,Joaquin_2015
22062,Lorenzo,35,Lorenzo_2013
19886,Ida,35,Ida_2009
22069,Lorenzo,35,Lorenzo_2013
19892,Ida,35,Ida_2009
22704,Joaquin,35,Joaquin_2015
22705,Joaquin,35,Joaquin_2015
17390,Otto,35,Otto_2004
19912,Ida,35,Ida_2009
22706,Joaquin,35,Joaquin_2015
22714,Joaquin,35,Joaquin_2015
22713,Joaquin,35,Joaquin_2015
22712,Joaquin,35,Joaquin_2015
22711,Joaquin,35,Joaquin_2015
22659,Joaquin,35,Joaquin_2015
22820,Bonnie,35,Bonnie_2016
22658,Joaquin,35,Joaquin_2015
17954,Ophelia,35,Ophelia_2005
22056,Karen,35,Karen_2013
22727,Kate,35,Kate_2015
19870,Henri,35,Henri_2009
19863,Henri,35,Henri_2009
19865,Henri,35,Henri_2009
19864,Henri,35,Henri_2009
20335,Karl,35,Karl_2010
17347,Matthew,35,Matthew_2004
22817,Bonnie,35,Bonnie_2016
17349,Matthew,35,Matthew_2004
17350,Matthew,35,Matthew_2004
22894,Fiona,35,Fiona_2016
22895,Fiona,35,Fiona_2016
19842,Grace,35,Grace_2009
17980,Philippe,35,Philippe_2005
22037,Jerry,35,Jerry_2013
23064,Julia,35,Julia_2016
22035,Jerry,35,Jerry_2013
22034,Jerry,35,Jerry_2013
19771,Fred,35,Fred_2009
22033,Jerry,35,Jerry_2013
19763,Erika,35,Erika_2009
19761,Erika,35,Erika_2009
19762,Erika,35,Erika_2009
23127,Karl,35,Karl_2016
23128,Karl,35,Karl_2016
23126,Karl,35,Karl_2016
23125,Karl,35,Karl_2016
23129,Karl,35,Karl_2016
19847,Grace,35,Grace_2009
23136,Karl,35,Karl_2016
23124,Karl,35,Karl_2016
17981,Philippe,35,Philippe_2005
23123,Karl,35,Karl_2016
23121,Karl,35,Karl_2016
23122,Karl,35,Karl_2016
23107,Karl,35,Karl_2016
23108,Karl,35,Karl_2016
23106,Karl,35,Karl_2016
17982,Philippe,35,Philippe_2005
23120,Karl,35,Karl_2016
23119,Karl,35,Karl_2016
23118,Karl,35,Karl_2016
20400,Matthew,35,Matthew_2010
22039,Jerry,35,Jerry_2013
22040,Jerry,35,Jerry_2013
23046,Ian,35,Ian_2016
19843,Grace,35,Grace_2009
19844,Grace,35,Grace_2009
19860,Grace,35,Grace_2009
22029,Jerry,35,Jerry_2013
20361,Lisa,35,Lisa_2010
22971,Gaston,35,Gaston_2016
22038,Jerry,35,Jerry_2013
22030,Jerry,35,Jerry_2013
22926,Gaston,35,Gaston_2016
19848,Grace,35,Grace_2009
17957,Ophelia,35,Ophelia_2005
17958,Ophelia,35,Ophelia_2005
19789,Fred,35,Fred_2009
17959,Ophelia,35,Ophelia_2005
23034,Hermine,35,Hermine_2016
20363,Lisa,35,Lisa_2010
20367,Lisa,35,Lisa_2010
23035,Hermine,35,Hermine_2016
22041,Jerry,35,Jerry_2013
23005,Hermine,35,Hermine_2016
23043,Ian,35,Ian_2016
20368,Lisa,35,Lisa_2010
23044,Ian,35,Ian_2016
23045,Ian,35,Ian_2016
23042,Ian,35,Ian_2016
20369,Lisa,35,Lisa_2010
20362,Lisa,35,Lisa_2010
22615,Ida,35,Ida_2015
22612,Ida,35,Ida_2015
22613,Ida,35,Ida_2015
17433,Bret,35,Bret_2005
22275,Edouard,35,Edouard_2014
20085,Danielle,35,Danielle_2010
20084,Danielle,35,Danielle_2010
22117,Arthur,35,Arthur_2014
22318,Fay,35,Fay_2014
22317,Fay,35,Fay_2014
22316,Fay,35,Fay_2014
20223,Igor,35,Igor_2010
22333,Gonzalo,35,Gonzalo_2014
22142,Arthur,35,Arthur_2014
22394,Hanna,35,Hanna_2014
17446,Cindy,35,Cindy_2005
17434,Bret,35,Bret_2005
17435,Bret,35,Bret_2005
22141,Arthur,35,Arthur_2014
17436,Bret,35,Bret_2005
22395,Hanna,35,Hanna_2014
17408,Arlene,35,Arlene_2005
17409,Arlene,35,Arlene_2005
17410,Arlene,35,Arlene_2005
22396,Hanna,35,Hanna_2014
22147,Arthur,35,Arthur_2014
19985,Colin,35,Colin_2010
20228,Igor,35,Igor_2010
22424,Ana,35,Ana_2015
22410,Ana,35,Ana_2015
22143,Arthur,35,Arthur_2014
19987,Colin,35,Colin_2010
20039,Danielle,35,Danielle_2010
22274,Edouard,35,Edouard_2014
20040,Danielle,35,Danielle_2010
22306,Edouard,35,Edouard_2014
20146,Fiona,35,Fiona_2010
22215,Bertha,35,Bertha_2014
22210,Bertha,35,Bertha_2014
22212,Bertha,35,Bertha_2014
20148,Fiona,35,Fiona_2010
22177,Bertha,35,Bertha_2014
22178,Bertha,35,Bertha_2014
20147,Fiona,35,Fiona_2010
20145,Fiona,35,Fiona_2010
20161,Fiona,35,Fiona_2010
22211,Bertha,35,Bertha_2014
22216,Bertha,35,Bertha_2014
20168,Gaston,35,Gaston_2010
20169,Gaston,35,Gaston_2010
20160,Fiona,35,Fiona_2010
17898,Ophelia,35,Ophelia_2005
20162,Fiona,35,Fiona_2010
22255,Cristobal,35,Cristobal_2014
17477,Dennis,35,Dennis_2005
22219,Cristobal,35,Cristobal_2014
20095,Earl,35,Earl_2010
20094,Earl,35,Earl_2010
22265,Dolly,35,Dolly_2014
20093,Earl,35,Earl_2010
20141,Earl,35,Earl_2010
22258,Dolly,35,Dolly_2014
20041,Danielle,35,Danielle_2010
19986,Colin,35,Colin_2010
19984,Colin,35,Colin_2010
22614,Ida,35,Ida_2015
17368,Otto,35,Otto_2004
17379,Otto,35,Otto_2004
17378,Otto,35,Otto_2004
17377,Otto,35,Otto_2004
17376,Otto,35,Otto_2004
19968,Bonnie,35,Bonnie_2010
17370,Otto,35,Otto_2004
22570,Henri,35,Henri_2015
17374,Otto,35,Otto_2004
17373,Otto,35,Otto_2004
17372,Otto,35,Otto_2004
17371,Otto,35,Otto_2004
22569,Henri,35,Henri_2015
17369,Otto,35,Otto_2004
22105,Melissa,35,Melissa_2013
19983,Colin,35,Colin_2010
20282,Julia,35,Julia_2010
19928,Alex,35,Alex_2010
22628,Ida,35,Ida_2015
22629,Ida,35,Ida_2015
22630,Ida,35,Ida_2015
17392,Otto,35,Otto_2004
17391,Otto,35,Otto_2004
22631,Ida,35,Ida_2015
22632,Ida,35,Ida_2015
22104,Melissa,35,Melissa_2013
22060,Lorenzo,35,Lorenzo_2013
22061,Lorenzo,35,Lorenzo_2013
19897,Ida,35,Ida_2009
22551,Grace,35,Grace_2015
19965,Bonnie,35,Bonnie_2010
22560,Grace,35,Grace_2015
19964,Bonnie,35,Bonnie_2010
22468,Claudette,35,Claudette_2015
19982,Colin,35,Colin_2010
19999,Colin,35,Colin_2010
22140,Arthur,35,Arthur_2014
22500,Danny,35,Danny_2015
22080,Melissa,35,Melissa_2013
22477,Danny,35,Danny_2015
20316,Julia,35,Julia_2010
22082,Melissa,35,Melissa_2013
22508,Erika,35,Erika_2015
22507,Erika,35,Erika_2015
22506,Erika,35,Erika_2015
22081,Melissa,35,Melissa_2013
17375,Otto,35,Otto_2004
20000,Colin,35,Colin_2010
20001,Colin,35,Colin_2010
22538,Fred,35,Fred_2015
22539,Fred,35,Fred_2015
22542,Fred,35,Fred_2015
22543,Fred,35,Fred_2015
22534,Fred,35,Fred_2015
22533,Fred,35,Fred_2015
22537,Fred,35,Fred_2015
20317,Julia,35,Julia_2010
22519,Fred,35,Fred_2015
19969,Bonnie,35,Bonnie_2010
22561,Grace,35,Grace_2015
19764,Erika,35,Erika_2009
23117,Karl,35,Karl_2016
17983,Philippe,35,Philippe_2005
21753,Sandy,35,Sandy_2012
23605,Jose,35,Jose_2017
21773,Tony,35,Tony_2012
20467,Paula,35,Paula_2010
20496,Richard,35,Richard_2010
19244,Fay,35,Fay_2008
21715,Sandy,35,Sandy_2012
20494,Richard,35,Richard_2010
23701,Katia,35,Katia_2017
23688,Katia,35,Katia_2017
20495,Richard,35,Richard_2010
20497,Richard,35,Richard_2010
23737,Lee,35,Lee_2017
18242,Delta,35,Delta_2005
23736,Lee,35,Lee_2017
20578,Tomas,35,Tomas_2010
20498,Richard,35,Richard_2010
17597,Franklin,35,Franklin_2005
19243,Fay,35,Fay_2008
23711,Lee,35,Lee_2017
23712,Lee,35,Lee_2017
23713,Lee,35,Lee_2017
17596,Franklin,35,Franklin_2005
23710,Lee,35,Lee_2017
23725,Lee,35,Lee_2017
23723,Lee,35,Lee_2017
20517,Shary,35,Shary_2010
20577,Tomas,35,Tomas_2010
17594,Franklin,35,Franklin_2005
21772,Tony,35,Tony_2012
21771,Tony,35,Tony_2012
21765,Tony,35,Tony_2012
17993,Rita,35,Rita_2005
21847,Dorian,35,Dorian_2013
21848,Dorian,35,Dorian_2013
23466,Harvey,35,Harvey_2017
19355,Hanna,35,Hanna_2008
19354,Hanna,35,Hanna_2008
23492,Harvey,35,Harvey_2017
21832,Dorian,35,Dorian_2013
19400,Hanna,35,Hanna_2008
21813,Chantal,35,Chantal_2013
21814,Chantal,35,Chantal_2013
21815,Chantal,35,Chantal_2013
21816,Chantal,35,Chantal_2013
20446,Otto,35,Otto_2010
20447,Otto,35,Otto_2010
23593,Irma,35,Irma_2017
23535,Irma,35,Irma_2017
20448,Otto,35,Otto_2010
20449,Otto,35,Otto_2010
20450,Otto,35,Otto_2010
20443,Otto,35,Otto_2010
21805,Barry,35,Barry_2013
20442,Otto,35,Otto_2010
19304,Gustav,35,Gustav_2008
23676,Jose,35,Jose_2017
17242,Jeanne,35,Jeanne_2004
23675,Jose,35,Jose_2017
21776,Andrea,35,Andrea_2013
21657,Rafael,35,Rafael_2012
21656,Rafael,35,Rafael_2012
23473,Harvey,35,Harvey_2017
23948,Alberto,35,Alberto_2018
20581,Arlene,35,Arlene_2011
23877,Ophelia,35,Ophelia_2017
23918,Philippe,35,Philippe_2017
23917,Philippe,35,Philippe_2017
20613,Bret,35,Bret_2011
17619,Gert,35,Gert_2005
17618,Gert,35,Gert_2005
17617,Gert,35,Gert_2005
21653,Patty,35,Patty_2012
20614,Bret,35,Bret_2011
23930,Rina,35,Rina_2017
19099,Arthur,35,Arthur_2008
19095,Arthur,35,Arthur_2008
23947,Alberto,35,Alberto_2018
21655,Rafael,35,Rafael_2012
21636,Oscar,35,Oscar_2012
17152,Ivan,35,Ivan_2004
23946,Alberto,35,Alberto_2018
24012,Beryl,35,Beryl_2018
19098,Arthur,35,Arthur_2008
17153,Ivan,35,Ivan_2004
17154,Ivan,35,Ivan_2004
17155,Ivan,35,Ivan_2004
17156,Ivan,35,Ivan_2004
17167,Ivan,35,Ivan_2004
19100,Arthur,35,Arthur_2008
19101,Arthur,35,Arthur_2008
24008,Beryl,35,Beryl_2018
20582,Arlene,35,Arlene_2011
19107,Bertha,35,Bertha_2008
19106,Bertha,35,Bertha_2008
21652,Patty,35,Patty_2012
21658,Rafael,35,Rafael_2012
20526,Tomas,35,Tomas_2010
23855,Nate,35,Nate_2017
20549,Tomas,35,Tomas_2010
23844,Nate,35,Nate_2017
23841,Nate,35,Nate_2017
23842,Nate,35,Nate_2017
23843,Nate,35,Nate_2017
20545,Tomas,35,Tomas_2010
18043,Stan,35,Stan_2005
18041,Stan,35,Stan_2005
18040,Stan,35,Stan_2005
18039,Stan,35,Stan_2005
19218,Dolly,35,Dolly_2008
18057,Tammy,35,Tammy_2005
17595,Franklin,35,Franklin_2005
22214,Bertha,35,Bertha_2014
19181,Cristobal,35,Cristobal_2008
20583,Arlene,35,Arlene_2011
21648,Patty,35,Patty_2012
21646,Patty,35,Patty_2012
23873,Ophelia,35,Ophelia_2017
23874,Ophelia,35,Ophelia_2017
23875,Ophelia,35,Ophelia_2017
23876,Ophelia,35,Ophelia_2017
23878,Ophelia,35,Ophelia_2017
21647,Patty,35,Patty_2012
23472,Harvey,35,Harvey_2017
23474,Harvey,35,Harvey_2017
17985,Philippe,35,Philippe_2005
19562,Nana,35,Nana_2008
17984,Philippe,35,Philippe_2005
19687,Ana,35,Ana_2009
19690,Ana,35,Ana_2009
19689,Ana,35,Ana_2009
19688,Ana,35,Ana_2009
19617,Paloma,35,Paloma_2008
19631,Paloma,35,Paloma_2008
21981,Humberto,35,Humberto_2013
19578,Omar,35,Omar_2008
23307,Otto,35,Otto_2016
23356,Arlene,35,Arlene_2017
17963,Philippe,35,Philippe_2005
19597,Omar,35,Omar_2008
19564,Nana,35,Nana_2008
23369,Cindy,35,Cindy_2017
23348,Arlene,35,Arlene_2017
23347,Arlene,35,Arlene_2017
19565,Nana,35,Nana_2008
19563,Nana,35,Nana_2008
23339,Arlene,35,Arlene_2017
23340,Arlene,35,Arlene_2017
21977,Humberto,35,Humberto_2013
23360,Bret,35,Bret_2017
23361,Bret,35,Bret_2017
23359,Bret,35,Bret_2017
19544,Laura,35,Laura_2008
23380,Cindy,35,Cindy_2017
21976,Humberto,35,Humberto_2013
23230,Nicole,35,Nicole_2016
19686,Ana,35,Ana_2009
19675,Ana,35,Ana_2009
19676,Ana,35,Ana_2009
22032,Jerry,35,Jerry_2013
22031,Jerry,35,Jerry_2013
23172,Lisa,35,Lisa_2016
23167,Lisa,35,Lisa_2016
23168,Lisa,35,Lisa_2016
17245,Karl,35,Karl_2004
23169,Lisa,35,Lisa_2016
22036,Jerry,35,Jerry_2013
23166,Lisa,35,Lisa_2016
23176,Lisa,35,Lisa_2016
19754,Danny,35,Danny_2009
19755,Danny,35,Danny_2009
21995,Ingrid,35,Ingrid_2013
23155,Lisa,35,Lisa_2016
19756,Danny,35,Danny_2009
19757,Danny,35,Danny_2009
20401,Matthew,35,Matthew_2010
19739,Claudette,35,Claudette_2009
20392,Matthew,35,Matthew_2010
21949,Humberto,35,Humberto_2013
17536,Emily,35,Emily_2005
19695,Bill,35,Bill_2009
19694,Bill,35,Bill_2009
21975,Humberto,35,Humberto_2013
21980,Humberto,35,Humberto_2013
17289,Karl,35,Karl_2004
21984,Humberto,35,Humberto_2013
21974,Humberto,35,Humberto_2013
23368,Cindy,35,Cindy_2017
21846,Dorian,35,Dorian_2013
21888,Erin,35,Erin_2013
19464,Josephine,35,Josephine_2008
23438,Gert,35,Gert_2017
23508,Harvey,35,Harvey_2017
21878,Erin,35,Erin_2013
21879,Erin,35,Erin_2013
23510,Harvey,35,Harvey_2017
21880,Erin,35,Erin_2013
23509,Harvey,35,Harvey_2017
21881,Erin,35,Erin_2013
21882,Erin,35,Erin_2013
21883,Erin,35,Erin_2013
21884,Erin,35,Erin_2013
20445,Otto,35,Otto_2010
19402,Ike,35,Ike_2008
23367,Cindy,35,Cindy_2017
21889,Erin,35,Erin_2013
21887,Erin,35,Erin_2013
19462,Ike,35,Ike_2008
18020,Rita,35,Rita_2005
17234,Jeanne,35,Jeanne_2004
21844,Dorian,35,Dorian_2013
19457,Ike,35,Ike_2008
19456,Ike,35,Ike_2008
21843,Dorian,35,Dorian_2013
21849,Dorian,35,Dorian_2013
23522,Harvey,35,Harvey_2017
17241,Jeanne,35,Jeanne_2004
21845,Dorian,35,Dorian_2013
23439,Gert,35,Gert_2017
23437,Gert,35,Gert_2017
23436,Gert,35,Gert_2017
23458,Gert,35,Gert_2017
23398,Don,35,Don_2017
20411,Nicole,35,Nicole_2010
19543,Laura,35,Laura_2008
23402,Don,35,Don_2017
23408,Emily,35,Emily_2017
21973,Humberto,35,Humberto_2013
23404,Emily,35,Emily_2017
21972,Humberto,35,Humberto_2013
21971,Humberto,35,Humberto_2013
21970,Humberto,35,Humberto_2013
19497,Kyle,35,Kyle_2008
21969,Humberto,35,Humberto_2013
20409,Nicole,35,Nicole_2010
21937,Gabrielle,35,Gabrielle_2013
23423,Franklin,35,Franklin_2017
19516,Kyle,35,Kyle_2008
23415,Franklin,35,Franklin_2017
21936,Gabrielle,35,Gabrielle_2013
21935,Gabrielle,35,Gabrielle_2013
21932,Gabrielle,35,Gabrielle_2013
23459,Gert,35,Gert_2017
23457,Gert,35,Gert_2017
20412,Nicole,35,Nicole_2010
20444,Otto,35,Otto_2010
17178,Jeanne,35,Jeanne_2004
19478,Josephine,35,Josephine_2008
19465,Josephine,35,Josephine_2008
21754,Sandy,35,Sandy_2012
0,Able,35,Able_1950
12491,Gordon,35,Gordon_1994
13280,Arthur,35,Arthur_1996
13346,Bertha,35,Bertha_1996
13298,Bertha,35,Bertha_1996
13299,Bertha,35,Bertha_1996
13300,Bertha,35,Bertha_1996
13301,Bertha,35,Bertha_1996
13364,Cesar,35,Cesar_1996
13377,Dolly,35,Dolly_1996
6237,Dorothy,35,Dorothy_1970
13374,Dolly,35,Dolly_1996
13400,Edouard,35,Edouard_1996
6251,Dorothy,35,Dorothy_1970
6226,Celia,35,Celia_1970
13479,Fran,35,Fran_1996
6166,Alma,35,Alma_1970
6158,Alma,35,Alma_1970
6159,Alma,35,Alma_1970
13552,Gustav,35,Gustav_1996
13553,Gustav,35,Gustav_1996
13554,Gustav,35,Gustav_1996
13555,Gustav,35,Gustav_1996
13556,Gustav,35,Gustav_1996
13557,Gustav,35,Gustav_1996
13560,Gustav,35,Gustav_1996
13559,Gustav,35,Gustav_1996
13561,Gustav,35,Gustav_1996
13279,Arthur,35,Arthur_1996
13284,Arthur,35,Arthur_1996
6119,Laurie,35,Laurie_1969
13283,Arthur,35,Arthur_1996
6510,Edith,35,Edith_1971
13036,Marilyn,35,Marilyn_1995
6479,Fern,35,Fern_1971
6478,Fern,35,Fern_1971
6477,Fern,35,Fern_1971
6442,Doria,35,Doria_1971
6441,Doria,35,Doria_1971
12992,Marilyn,35,Marilyn_1995
6384,Chloe,35,Chloe_1971
13111,Noel,35,Noel_1995
13073,Noel,35,Noel_1995
13152,Opal,35,Opal_1995
13126,Opal,35,Opal_1995
13157,Pablo,35,Pablo_1995
6348,Arlene,35,Arlene_1971
13215,Roxanne,35,Roxanne_1995
13216,Roxanne,35,Roxanne_1995
6300,Greta,35,Greta_1970
6299,Greta,35,Greta_1970
13175,Roxanne,35,Roxanne_1995
13239,Sebastien,35,Sebastien_1995
13229,Sebastien,35,Sebastien_1995
13228,Sebastien,35,Sebastien_1995
13247,Tanya,35,Tanya_1995
13289,Arthur,35,Arthur_1996
6118,Laurie,35,Laurie_1969
13551,Gustav,35,Gustav_1996
12314,Gert,35,Gert_1993
13804,Marco,35,Marco_1996
5884,Gerda,35,Gerda_1969
13808,Marco,35,Marco_1996
13809,Marco,35,Marco_1996
13815,Marco,35,Marco_1996
5800,Camille,35,Camille_1969
5835,Camille,35,Camille_1969
5821,Camille,35,Camille_1969
5758,Debbie,35,Debbie_1969
5746,Blanche,35,Blanche_1969
5706,Anna,35,Anna_1969
5707,Anna,35,Anna_1969
13787,Marco,35,Marco_1996
13830,Ana,35,Ana_1997
13829,Ana,35,Ana_1997
13828,Ana,35,Ana_1997
13826,Ana,35,Ana_1997
13825,Ana,35,Ana_1997
5743,Anna,35,Anna_1969
5742,Anna,35,Anna_1969
13821,Ana,35,Ana_1997
5723,Anna,35,Anna_1969
13827,Ana,35,Ana_1997
13861,Claudette,35,Claudette_1997
13860,Claudette,35,Claudette_1997
13858,Claudette,35,Claudette_1997
5911,Holly,35,Holly_1969
13803,Marco,35,Marco_1996
13558,Gustav,35,Gustav_1996
13711,Lili,35,Lili_1996
13544,Gustav,35,Gustav_1996
