Date,Name,Time,Status,Latitude,Longitude,MaximumWind,AirPressure
20121013,RAFAEL,1800,TS,16.7N,63.6W,40,1004
20121014,RAFAEL,0,TS,17.9N,63.5W,45,1004
20121014,RAFAEL,600,TS,18.9N,63.6W,45,1003
20121014,RAFAEL,1200,TS,19.7N,63.9W,50,999
20121014,RAFAEL,1800,TS,20.4N,64.3W,55,994
20121015,RAFAEL,0,TS,21.3N,64.7W,60,989
20121015,RAFAEL,600,HU,22.0N,65.2W,65,986
20121015,RAFAEL,1200,HU,22.6N,65.6W,70,983
20121015,RAFAEL,1800,HU,23.6N,65.8W,75,979
20121016,RAFAEL,0,HU,24.6N,65.6W,80,974
20121016,RAFAEL,600,HU,25.9N,65.3W,80,972
20121016,RAFAEL,1200,HU,27.6N,64.9W,80,969
20121016,RAFAEL,1800,HU,29.5N,64.2W,75,970
20121017,RAFAEL,0,HU,31.6N,63.1W,75,970
20121017,RAFAEL,600,HU,34.0N,61.7W,70,972
20121017,RAFAEL,1200,HU,36.5N,60.1W,65,972
20121017,RAFAEL,1800,EX,38.8N,58.0W,65,972
20121018,RAFAEL,0,EX,41.3N,55.0W,65,972
20121018,RAFAEL,600,EX,43.4N,50.7W,60,972
20121018,RAFAEL,1200,EX,45.2N,46.0W,55,972
20121018,RAFAEL,1800,EX,47.0N,41.0W,55,973
20121019,RAFAEL,0,EX,49.2N,36.2W,50,975
20121019,RAFAEL,600,EX,51.0N,32.5W,50,973
20121019,RAFAEL,1200,EX,53.0N,29.5W,50,970
20121019,RAFAEL,1800,EX,55.0N,30.0W,50,968
20121020,RAFAEL,0,EX,56.5N,33.0W,50,966
20121020,RAFAEL,600,EX,56.0N,37.0W,50,966
20121020,RAFAEL,1200,EX,53.1N,36.4W,50,967
20121020,RAFAEL,1800,EX,50.8N,34.3W,50,970
20121021,RAFAEL,0,EX,49.7N,32.2W,45,975
20121021,RAFAEL,600,EX,49.2N,31.1W,40,978
20121021,RAFAEL,1200,EX,48.2N,30.6W,40,979
20121021,RAFAEL,1800,EX,47.0N,30.8W,40,982
20121022,RAFAEL,0,EX,45.5N,31.1W,40,983
20121022,RAFAEL,600,EX,43.9N,29.8W,40,985
20121022,RAFAEL,1200,EX,41.9N,28.3W,40,987
20121022,RAFAEL,1800,EX,40.0N,27.0W,40,989
20121023,RAFAEL,0,EX,39.2N,25.5W,40,992
20121023,RAFAEL,600,EX,39.5N,24.5W,40,992
20121023,RAFAEL,1200,EX,39.8N,23.6W,40,992
20121023,RAFAEL,1800,EX,40.5N,22.1W,40,992
20121024,RAFAEL,0,EX,41.2N,20.1W,40,993
20121024,RAFAEL,600,EX,41.6N,18.8W,40,995
20121024,RAFAEL,1200,EX,42.1N,17.5W,30,995
20121024,RAFAEL,1800,EX,41.9N,16.0W,30,995
20121025,RAFAEL,0,EX,41.6N,14.6W,30,995
20121025,RAFAEL,600,EX,41.3N,13.3W,30,995
20121025,RAFAEL,1200,EX,41.0N,12.0W,30,996
20121025,RAFAEL,1800,EX,40.9N,11.2W,30,997
20121026,RAFAEL,0,EX,40.7N,10.4W,30,998
20121026,RAFAEL,600,EX,40.3N,9.1W,30,999
20121026,RAFAEL,1200,EX,40.0N,7.5W,25,1002
20121021,SANDY,1800,LO,14.3N,77.4W,25,1006
20121022,SANDY,0,LO,13.9N,77.8W,25,1005
20121022,SANDY,600,LO,13.5N,78.2W,25,1003
20121022,SANDY,1200,TD,13.1N,78.6W,30,1002
20121022,SANDY,1800,TS,12.7N,78.7W,35,1000
20121023,SANDY,0,TS,12.6N,78.4W,40,998
20121023,SANDY,600,TS,12.9N,78.1W,40,998
20121023,SANDY,1200,TS,13.4N,77.9W,40,995
20121023,SANDY,1800,TS,14.0N,77.6W,45,993
20121024,SANDY,0,TS,14.7N,77.3W,55,990
20121024,SANDY,600,TS,15.6N,77.1W,60,987
20121024,SANDY,1200,HU,16.6N,76.9W,65,981
20121024,SANDY,1800,HU,17.7N,76.7W,75,972
20121024,SANDY,1900,HU,17.9N,76.6W,75,971
20121025,SANDY,0,HU,18.9N,76.4W,85,964
20121025,SANDY,525,HU,20.0N,76.0W,100,954
20121025,SANDY,600,HU,20.1N,76.0W,100,954
20121025,SANDY,900,HU,20.9N,75.7W,95,960
20121025,SANDY,1200,HU,21.7N,75.5W,95,966
20121025,SANDY,1800,HU,23.3N,75.3W,90,963
20121026,SANDY,0,HU,24.8N,75.9W,75,965
20121026,SANDY,600,HU,25.7N,76.4W,70,968
20121026,SANDY,1200,HU,26.4N,76.9W,65,970
20121026,SANDY,1800,HU,27.0N,77.2W,65,971
20121027,SANDY,0,TS,27.5N,77.1W,60,969
20121027,SANDY,600,TS,28.1N,76.9W,60,968
20121027,SANDY,1200,HU,28.8N,76.5W,70,956
20121027,SANDY,1800,HU,29.7N,75.6W,70,960
20121028,SANDY,0,HU,30.5N,74.7W,65,960
20121028,SANDY,600,HU,31.3N,73.9W,65,959
20121028,SANDY,1200,HU,32.0N,73.0W,65,954
20121028,SANDY,1800,HU,32.8N,72.0W,65,952
20121029,SANDY,0,HU,33.9N,71.0W,70,950
20121029,SANDY,600,HU,35.3N,70.5W,80,947
20121029,SANDY,1200,HU,36.9N,71.0W,85,945
20121029,SANDY,1800,HU,38.3N,73.2W,80,940
20121029,SANDY,2100,EX,38.8N,74.0W,75,943
20121029,SANDY,2330,EX,39.4N,74.4W,70,945
20121030,SANDY,0,EX,39.5N,74.5W,70,946
20121030,SANDY,600,EX,39.9N,76.2W,55,960
20121030,SANDY,1200,EX,40.1N,77.8W,50,978
20121030,SANDY,1800,EX,40.4N,78.9W,40,986
20121031,SANDY,0,EX,40.7N,79.8W,35,992
20121031,SANDY,600,EX,41.1N,80.3W,35,993
20121031,SANDY,1200,EX,41.5N,80.7W,30,995
20121021,TONY,1800,LO,20.1N,50.8W,25,1011
20121022,TONY,0,LO,20.4N,51.2W,25,1011
20121022,TONY,600,LO,20.8N,51.5W,25,1010
20121022,TONY,1200,LO,21.3N,51.7W,30,1009
20121022,TONY,1800,TD,21.9N,51.8W,30,1006
20121023,TONY,0,TD,22.5N,51.8W,30,1006
20121023,TONY,600,TD,23.6N,51.6W,30,1006
20121023,TONY,1200,TD,24.7N,51.3W,30,1006
20121023,TONY,1800,TD,25.7N,50.6W,30,1005
20121024,TONY,0,TS,26.5N,49.6W,35,1004
20121024,TONY,600,TS,27.2N,48.5W,40,1003
20121024,TONY,1200,TS,27.9N,46.8W,45,1000
20121024,TONY,1800,TS,28.7N,44.7W,45,1000
20121025,TONY,0,TS,29.5N,42.4W,45,1000
20121025,TONY,600,TS,30.1N,40.0W,45,1000
20121025,TONY,1200,TS,30.6N,37.6W,35,1000
20121025,TONY,1800,EX,31.0N,35.1W,35,1001
20121026,TONY,0,EX,31.3N,32.6W,35,1001
20121026,TONY,600,EX,31.2N,30.5W,30,1004
20121026,TONY,1200,EX,30.9N,28.6W,25,1006
20130605,ANDREA,1800,TS,25.1N,86.6W,35,1006
20130606,ANDREA,0,TS,25.6N,86.5W,40,1002
20130606,ANDREA,600,TS,26.7N,86.1W,50,999
20130606,ANDREA,1200,TS,27.8N,84.9W,55,995
20130606,ANDREA,1800,TS,28.9N,83.9W,55,993
20130606,ANDREA,2200,TS,29.5N,83.4W,50,992
20130607,ANDREA,0,TS,29.8N,83.0W,40,993
20130607,ANDREA,600,TS,31.6N,81.4W,40,996
20130607,ANDREA,1200,TS,33.5N,80.2W,40,996
20130607,ANDREA,1800,EX,35.2N,78.6W,40,996
20130608,ANDREA,0,EX,37.4N,76.2W,40,997
20130608,ANDREA,600,EX,39.9N,73.6W,40,997
20130608,ANDREA,1200,EX,42.4N,70.4W,40,999
20130608,ANDREA,1800,EX,44.5N,67.0W,40,1002
20130616,BARRY,0,LO,12.4N,81.5W,20,1009
20130616,BARRY,600,LO,13.4N,82.0W,20,1009
20130616,BARRY,1200,LO,14.2N,82.8W,25,1008
20130616,BARRY,1800,LO,14.8N,83.8W,25,1008
20130617,BARRY,0,LO,15.3N,84.8W,25,1008
20130617,BARRY,600,LO,15.6N,85.9W,25,1008
20130617,BARRY,1200,TD,16.0N,87.0W,30,1007
20130617,BARRY,1800,TD,16.3N,87.9W,30,1007
20130617,BARRY,2200,TD,16.5N,88.4W,30,1006
20130618,BARRY,0,TD,16.6N,88.6W,30,1007
20130618,BARRY,600,TD,17.0N,89.3W,25,1009
20130618,BARRY,1200,TD,17.6N,90.3W,30,1008
20130618,BARRY,1800,TD,18.2N,91.3W,30,1008
20130619,BARRY,0,TD,18.8N,92.2W,30,1007
20130619,BARRY,600,TD,19.2N,93.1W,30,1007
20130619,BARRY,1200,TS,19.5N,94.0W,35,1006
20130619,BARRY,1800,TS,19.6N,94.8W,40,1005
20130620,BARRY,0,TS,19.6N,95.4W,40,1003
20130620,BARRY,600,TS,19.6N,95.9W,40,1003
20130620,BARRY,1115,TS,19.6N,96.4W,40,1003
20130620,BARRY,1200,TS,19.6N,96.5W,40,1004
20130620,BARRY,1800,TD,19.6N,97.0W,30,1007
20130621,BARRY,0,LO,19.6N,97.5W,25,1011
20130707,CHANTAL,1200,TS,9.3N,41.4W,35,1011
20130707,CHANTAL,1800,TS,9.5N,43.8W,35,1011
20130708,CHANTAL,0,TS,9.8N,46.1W,35,1010
20130708,CHANTAL,600,TS,10.1N,48.4W,35,1009
20130708,CHANTAL,1200,TS,10.7N,50.6W,40,1008
20130708,CHANTAL,1800,TS,11.4N,52.9W,45,1007
20130709,CHANTAL,0,TS,12.1N,55.2W,50,1006
20130709,CHANTAL,600,TS,13.0N,57.7W,50,1005
20130709,CHANTAL,1200,TS,13.9N,60.3W,55,1003
20130709,CHANTAL,1800,TS,14.8N,62.9W,55,1006
20130710,CHANTAL,0,TS,15.6N,65.6W,45,1008
20130710,CHANTAL,600,TS,16.2N,68.4W,40,1010
20130710,CHANTAL,1200,TS,16.7N,71.2W,40,1011
20130722,DORIAN,1800,LO,11.3N,20.0W,25,1009
20130723,DORIAN,0,LO,11.5N,20.9W,25,1009
20130723,DORIAN,600,LO,11.7N,21.8W,25,1009
20130723,DORIAN,1200,LO,12.0N,22.8W,25,1009
20130723,DORIAN,1800,TD,12.4N,23.9W,25,1008
20130724,DORIAN,0,TD,13.0N,25.4W,30,1007
20130724,DORIAN,600,TS,13.5N,27.1W,35,1006
20130724,DORIAN,1200,TS,13.9N,29.0W,40,1005
20130724,DORIAN,1800,TS,14.4N,30.8W,45,1004
20130725,DORIAN,0,TS,14.9N,32.4W,45,1004
20130725,DORIAN,600,TS,15.3N,33.9W,50,1002
20130725,DORIAN,1200,TS,15.7N,35.5W,50,1002
20130725,DORIAN,1800,TS,16.0N,37.1W,50,1003
20130726,DORIAN,0,TS,16.4N,38.7W,45,1005
20130726,DORIAN,600,TS,16.9N,40.7W,45,1006
20130726,DORIAN,1200,TS,17.3N,42.8W,45,1008
20130726,DORIAN,1800,TS,17.6N,45.0W,40,1010
20130727,DORIAN,0,TS,17.8N,47.1W,35,1012
20130727,DORIAN,600,TS,18.0N,49.2W,35,1012
20130727,DORIAN,1200,TS,18.3N,51.1W,35,1012
20130727,DORIAN,1800,DB,18.6N,53.0W,35,1012
20130728,DORIAN,0,DB,19.0N,54.9W,35,1012
20130728,DORIAN,600,DB,19.4N,56.8W,35,1013
20130728,DORIAN,1200,DB,19.8N,58.6W,35,1013
20130728,DORIAN,1800,DB,20.1N,60.3W,30,1013
20130729,DORIAN,0,DB,20.4N,62.0W,25,1014
20130729,DORIAN,600,DB,20.6N,63.7W,25,1014
20130729,DORIAN,1200,DB,20.8N,65.3W,25,1015
20130729,DORIAN,1800,DB,21.0N,66.9W,25,1015
20130730,DORIAN,0,DB,21.3N,68.5W,25,1015
20130730,DORIAN,600,DB,21.5N,69.8W,25,1015
20130730,DORIAN,1200,DB,21.7N,71.0W,25,1015
20130730,DORIAN,1800,DB,21.9N,72.2W,25,1015
20130731,DORIAN,0,DB,22.1N,73.3W,25,1015
20130731,DORIAN,600,DB,22.4N,74.4W,25,1015
20130731,DORIAN,1200,DB,22.6N,75.3W,25,1015
20130731,DORIAN,1800,DB,22.8N,75.9W,25,1015
20130801,DORIAN,0,DB,23.0N,76.5W,25,1014
20130801,DORIAN,600,DB,23.3N,77.0W,25,1013
20130801,DORIAN,1200,DB,23.7N,77.7W,25,1013
20130801,DORIAN,1800,DB,24.2N,78.4W,25,1013
20130802,DORIAN,0,DB,24.9N,79.0W,25,1013
20130802,DORIAN,600,DB,25.7N,79.3W,25,1013
20130802,DORIAN,1200,DB,26.5N,79.4W,25,1013
20130802,DORIAN,1800,TD,27.4N,79.4W,25,1013
20130803,DORIAN,0,TD,28.4N,79.3W,30,1013
20130803,DORIAN,600,TD,29.4N,79.1W,30,1013
20130803,DORIAN,1200,TD,30.3N,78.8W,30,1013
20130803,DORIAN,1800,LO,31.1N,78.1W,30,1013
20130804,DORIAN,0,LO,31.8N,77.2W,30,1012
20130804,DORIAN,600,LO,32.4N,75.6W,30,1011
20130815,ERIN,0,TD,13.9N,23.3W,30,1008
20130815,ERIN,600,TS,14.1N,24.6W,35,1007
20130815,ERIN,1200,TS,14.3N,25.9W,35,1007
20130815,ERIN,1800,TS,14.7N,27.2W,35,1007
20130816,ERIN,0,TS,15.3N,28.6W,35,1007
20130816,ERIN,600,TS,15.9N,30.0W,35,1007
20130816,ERIN,1200,TS,16.5N,31.4W,35,1007
20130816,ERIN,1800,TS,17.3N,32.7W,35,1007
20130817,ERIN,0,TS,18.0N,33.8W,40,1006
20130817,ERIN,600,TS,18.8N,34.7W,40,1006
20130817,ERIN,1200,TS,19.6N,35.5W,35,1007
20130817,ERIN,1800,TS,20.3N,36.2W,35,1007
20130818,ERIN,0,TS,20.6N,37.2W,35,1007
20130818,ERIN,600,LO,20.6N,38.0W,30,1008
20130818,ERIN,1200,LO,20.5N,38.8W,30,1008
20130818,ERIN,1800,LO,20.4N,39.6W,25,1009
20130819,ERIN,0,LO,20.3N,40.4W,25,1009
20130819,ERIN,600,LO,20.2N,41.2W,25,1009
20130819,ERIN,1200,LO,20.1N,42.0W,20,1010
20130819,ERIN,1800,LO,20.0N,42.8W,20,1010
20130825,FERNAND,1200,TD,18.7N,94.2W,30,1006
20130825,FERNAND,1800,TS,18.9N,95.1W,45,1004
20130826,FERNAND,0,TS,19.2N,95.9W,50,1001
20130826,FERNAND,445,TS,19.5N,96.3W,50,1001
20130826,FERNAND,600,TS,19.7N,96.6W,45,1002
20130826,FERNAND,1200,TD,20.1N,97.3W,30,1005
20130826,FERNAND,1800,LO,20.5N,98.2W,25,1009
20130904,GABRIELLE,1800,TD,16.2N,65.9W,30,1010
20130905,GABRIELLE,0,TD,16.7N,66.3W,30,1008
20130905,GABRIELLE,600,TD,17.1N,67.0W,30,1008
20130905,GABRIELLE,1200,TD,17.4N,67.7W,30,1010
20130905,GABRIELLE,1800,DB,17.9N,68.4W,25,1010
20130906,GABRIELLE,0,DB,18.8N,68.4W,25,1010
20130906,GABRIELLE,600,DB,19.5N,68.5W,20,1010
20130906,GABRIELLE,1200,DB,20.0N,68.6W,20,1010
20130906,GABRIELLE,1800,DB,20.4N,68.7W,20,1010
20130907,GABRIELLE,0,DB,21.2N,68.7W,20,1010
20130907,GABRIELLE,600,DB,22.0N,68.8W,20,1010
20130907,GABRIELLE,1200,DB,22.8N,69.2W,25,1009
20130907,GABRIELLE,1800,DB,23.6N,69.2W,25,1009
20130908,GABRIELLE,0,DB,24.4N,69.1W,25,1009
20130908,GABRIELLE,600,DB,24.7N,68.9W,25,1009
20130908,GABRIELLE,1200,DB,24.8N,68.8W,25,1008
20130908,GABRIELLE,1800,DB,24.9N,68.7W,25,1008
20130909,GABRIELLE,0,DB,25.1N,68.2W,25,1008
20130909,GABRIELLE,600,DB,25.4N,67.8W,25,1008
20130909,GABRIELLE,1200,LO,25.9N,66.9W,30,1008
20130909,GABRIELLE,1800,LO,26.6N,65.9W,30,1008
20130910,GABRIELLE,0,TD,27.6N,65.1W,30,1007
20130910,GABRIELLE,600,TS,29.0N,65.0W,40,1005
20130910,GABRIELLE,1200,TS,30.1N,64.8W,55,1003
20130910,GABRIELLE,1800,TS,31.1N,64.7W,50,1004
20130911,GABRIELLE,0,TS,31.9N,64.9W,50,1004
20130911,GABRIELLE,600,TS,32.3N,65.4W,45,1008
20130911,GABRIELLE,1200,TS,32.5N,65.7W,40,1009
20130911,GABRIELLE,1800,TS,32.6N,66.2W,35,1009
20130912,GABRIELLE,0,TD,32.9N,66.8W,30,1009
20130912,GABRIELLE,600,TD,33.2N,67.4W,30,1009
20130912,GABRIELLE,1200,TS,33.6N,67.6W,35,1008
20130912,GABRIELLE,1800,TS,34.0N,67.9W,35,1008
20130913,GABRIELLE,0,TS,34.7N,68.1W,35,1008
20130913,GABRIELLE,600,TD,35.9N,67.5W,30,1007
20130913,GABRIELLE,1200,TD,37.7N,66.6W,30,1005
20130906,EIGHT,1200,TD,22.4N,97.4W,30,1009
20130906,EIGHT,1800,TD,22.3N,97.9W,30,1008
20130907,EIGHT,0,TD,21.9N,98.5W,25,1009
20130907,EIGHT,600,LO,21.5N,99.0W,25,1009
20130908,HUMBERTO,0,LO,13.0N,17.6W,25,1009
20130908,HUMBERTO,600,LO,13.0N,18.4W,25,1009
20130908,HUMBERTO,1200,LO,13.0N,19.3W,25,1009
20130908,HUMBERTO,1800,TD,13.0N,20.3W,25,1008
20130909,HUMBERTO,0,TD,13.1N,21.3W,30,1007
20130909,HUMBERTO,600,TS,13.3N,22.4W,35,1006
20130909,HUMBERTO,1200,TS,13.5N,23.6W,40,1005
20130909,HUMBERTO,1800,TS,13.7N,24.6W,45,1004
20130910,HUMBERTO,0,TS,13.9N,25.5W,50,1002
20130910,HUMBERTO,600,TS,14.1N,26.5W,55,1000
20130910,HUMBERTO,1200,TS,14.3N,27.3W,55,1000
20130910,HUMBERTO,1800,TS,14.7N,27.9W,55,999
20130911,HUMBERTO,0,TS,15.1N,28.3W,55,998
20130911,HUMBERTO,600,TS,15.6N,28.6W,60,994
20130911,HUMBERTO,1200,HU,16.3N,28.9W,70,987
20130911,HUMBERTO,1800,HU,17.4N,28.9W,80,979
20130912,HUMBERTO,0,HU,18.6N,28.9W,80,979
20130912,HUMBERTO,600,HU,19.9N,28.9W,80,979
20130912,HUMBERTO,1200,HU,21.2N,28.9W,75,980
20130912,HUMBERTO,1800,HU,22.3N,29.1W,75,980
20130913,HUMBERTO,0,HU,23.2N,29.5W,70,982
20130913,HUMBERTO,600,TS,24.0N,30.0W,60,986
20130913,HUMBERTO,1200,TS,24.6N,30.8W,55,988
20130913,HUMBERTO,1800,TS,24.8N,31.7W,45,995
20130914,HUMBERTO,0,LO,24.8N,32.6W,40,999
20130914,HUMBERTO,600,LO,24.9N,33.6W,35,1003
20130914,HUMBERTO,1200,LO,25.2N,34.8W,35,1004
20130914,HUMBERTO,1800,LO,25.5N,36.3W,35,1005
20130915,HUMBERTO,0,TS,25.6N,37.8W,35,1004
20130915,HUMBERTO,600,TS,25.6N,38.9W,35,1004
20130915,HUMBERTO,1200,TS,25.9N,39.7W,35,1004
20130915,HUMBERTO,1800,TS,26.4N,40.4W,35,1004
20130916,HUMBERTO,0,TS,26.7N,41.3W,35,1004
20130916,HUMBERTO,600,TS,26.7N,42.4W,35,1004
20130916,HUMBERTO,1200,TS,26.8N,42.9W,40,1000
20130916,HUMBERTO,1800,TS,26.9N,43.3W,40,1000
20130917,HUMBERTO,0,TS,27.0N,43.2W,35,1002
20130917,HUMBERTO,600,TS,27.4N,42.9W,35,1002
20130917,HUMBERTO,1200,SS,28.4N,42.6W,40,1000
20130917,HUMBERTO,1800,SS,29.5N,42.7W,40,1000
20130918,HUMBERTO,0,SS,30.5N,43.2W,35,1003
20130918,HUMBERTO,600,SD,31.1N,43.6W,30,1006
20130918,HUMBERTO,1200,SD,31.6N,43.9W,30,1006
20130918,HUMBERTO,1800,SD,32.0N,44.1W,30,1007
20130919,HUMBERTO,0,SD,32.5N,44.3W,30,1007
20130919,HUMBERTO,600,SD,33.0N,44.5W,30,1007
20130912,INGRID,600,LO,19.3N,92.2W,25,1006
20130912,INGRID,1200,LO,19.6N,92.9W,30,1005
20130912,INGRID,1800,TD,19.7N,93.6W,30,1004
20130913,INGRID,0,TD,19.7N,94.1W,30,1003
20130913,INGRID,600,TD,19.6N,94.6W,30,1002
20130913,INGRID,1200,TS,19.3N,95.1W,35,1000
20130913,INGRID,1800,TS,19.1N,95.3W,40,996
20130914,INGRID,0,TS,19.3N,95.3W,50,993
20130914,INGRID,600,TS,19.6N,95.1W,55,990
20130914,INGRID,1200,TS,20.3N,94.6W,60,989
20130914,INGRID,1800,HU,21.0N,94.4W,65,986
20130915,INGRID,0,HU,21.6N,94.7W,75,983
20130915,INGRID,600,HU,22.0N,95.2W,75,985
20130915,INGRID,1200,HU,22.4N,95.6W,65,989
20130915,INGRID,1800,HU,22.7N,95.9W,65,987
20130916,INGRID,0,HU,23.0N,96.2W,70,989
20130916,INGRID,600,TS,23.4N,96.9W,60,990
20130916,INGRID,1115,TS,23.7N,97.7W,55,991
20130916,INGRID,1200,TS,23.7N,97.8W,55,991
20130916,INGRID,1800,TS,23.7N,98.7W,40,998
20130917,INGRID,0,TD,23.7N,99.2W,25,1006
20130917,INGRID,600,LO,23.7N,99.7W,20,1008
20130928,JERRY,0,LO,21.1N,50.0W,30,1012
20130928,JERRY,600,LO,22.2N,50.3W,30,1012
20130928,JERRY,1200,LO,23.3N,50.6W,30,1011
20130928,JERRY,1800,LO,24.2N,50.6W,30,1011
20130929,JERRY,0,TD,24.9N,50.4W,30,1010
20130929,JERRY,600,TD,25.6N,49.7W,30,1010
20130929,JERRY,1200,TD,26.2N,49.0W,30,1010
20130929,JERRY,1800,TD,26.7N,48.2W,30,1010
20130930,JERRY,0,TD,27.1N,47.5W,30,1009
20130930,JERRY,600,TS,27.2N,46.8W,35,1008
20130930,JERRY,1200,TS,27.3N,46.0W,35,1008
20130930,JERRY,1800,TS,27.3N,45.0W,40,1006
20131001,JERRY,0,TS,27.5N,43.9W,45,1005
20131001,JERRY,600,TS,27.7N,43.6W,40,1006
20131001,JERRY,1200,TS,28.1N,43.5W,40,1007
20131001,JERRY,1800,TS,28.1N,43.5W,40,1007
20131002,JERRY,0,TS,28.1N,43.7W,35,1007
20131002,JERRY,600,TS,28.1N,43.9W,35,1007
20131002,JERRY,1200,TS,28.6N,43.4W,35,1007
20131002,JERRY,1800,TS,29.0N,42.9W,35,1007
20131003,JERRY,0,TS,29.4N,42.4W,35,1007
20131003,JERRY,600,TS,30.1N,41.7W,35,1007
20131003,JERRY,1200,TS,30.8N,40.6W,35,1007
20131003,JERRY,1800,LO,31.5N,39.3W,35,1008
20131004,JERRY,0,LO,32.5N,38.0W,35,1008
20131004,JERRY,600,LO,33.1N,36.6W,35,1008
20131004,JERRY,1200,LO,33.7N,35.0W,35,1008
20131004,JERRY,1800,LO,34.2N,33.7W,35,1008
20131005,JERRY,0,LO,34.5N,32.7W,35,1008
20131005,JERRY,600,LO,35.0N,31.7W,35,1008
20131005,JERRY,1200,LO,35.9N,30.7W,40,1008
20131005,JERRY,1800,LO,36.7N,29.8W,40,1008
20131006,JERRY,0,LO,38.0N,28.9W,40,1008
20131003,KAREN,600,TS,21.5N,86.8W,45,1006
20131003,KAREN,1200,TS,22.1N,87.4W,55,1004
20131003,KAREN,1800,TS,22.8N,88.1W,55,1001
20131003,KAREN,2100,TS,23.3N,88.5W,55,998
20131004,KAREN,0,TS,23.9N,89.0W,50,999
20131004,KAREN,600,TS,24.5N,89.5W,45,1002
20131004,KAREN,1200,TS,25.2N,89.9W,45,1002
20131004,KAREN,1800,TS,25.8N,90.2W,45,1002
20131005,KAREN,0,TS,26.1N,90.5W,40,1004
20131005,KAREN,600,TS,26.7N,91.0W,40,1007
20131005,KAREN,1200,TS,27.6N,91.6W,40,1008
20131005,KAREN,1800,TS,27.9N,91.8W,35,1008
20131006,KAREN,0,TD,28.1N,91.9W,30,1008
20131006,KAREN,600,TD,28.1N,91.9W,25,1009
20131021,LORENZO,600,TD,27.6N,55.9W,30,1012
20131021,LORENZO,1200,TS,28.2N,55.6W,35,1010
20131021,LORENZO,1800,TS,28.8N,55.0W,35,1008
20131022,LORENZO,0,TS,29.1N,54.2W,35,1008
20131022,LORENZO,600,TS,29.3N,53.3W,40,1005
20131022,LORENZO,1200,TS,29.4N,52.4W,45,1000
20131022,LORENZO,1800,TS,29.5N,51.5W,45,1000
20131023,LORENZO,0,TS,29.5N,50.6W,45,1001
20131023,LORENZO,600,TS,29.5N,49.8W,45,1004
20131023,LORENZO,1200,TS,29.4N,49.3W,40,1006
20131023,LORENZO,1800,TS,29.3N,48.9W,35,1007
20131024,LORENZO,0,TD,29.4N,48.4W,30,1008
20131024,LORENZO,600,TD,29.7N,48.0W,30,1009
20131024,LORENZO,1200,LO,30.1N,47.7W,25,1011
20131024,LORENZO,1800,LO,30.5N,47.2W,25,1012
20131025,LORENZO,0,LO,30.7N,46.7W,25,1013
20131025,LORENZO,600,LO,31.0N,46.1W,25,1013
20131025,LORENZO,1200,LO,31.3N,45.7W,25,1013
20131025,LORENZO,1800,LO,31.6N,45.3W,25,1013
20131026,LORENZO,0,LO,32.1N,44.7W,20,1013
20131026,LORENZO,600,LO,32.8N,43.9W,20,1013
20131117,MELISSA,0,EX,23.9N,52.4W,35,1006
20131117,MELISSA,600,EX,24.3N,52.7W,35,1005
20131117,MELISSA,1200,EX,25.0N,52.9W,35,1005
20131117,MELISSA,1800,EX,26.0N,52.9W,40,1002
20131118,MELISSA,0,EX,27.1N,52.7W,45,997
20131118,MELISSA,600,EX,28.3N,52.7W,45,992
20131118,MELISSA,1200,SS,29.1N,53.4W,50,987
20131118,MELISSA,1800,SS,29.7N,54.0W,50,987
20131119,MELISSA,0,SS,30.2N,54.5W,50,985
20131119,MELISSA,600,SS,30.8N,54.7W,55,982
20131119,MELISSA,1200,SS,31.6N,54.7W,55,982
20131119,MELISSA,1800,SS,32.5N,54.4W,50,982
20131120,MELISSA,0,SS,33.3N,53.2W,45,985
20131120,MELISSA,600,TS,34.1N,51.4W,45,988
20131120,MELISSA,1200,TS,35.1N,49.0W,45,988
20131120,MELISSA,1800,TS,36.3N,46.4W,45,988
20131121,MELISSA,0,TS,37.5N,43.5W,45,984
20131121,MELISSA,600,TS,38.8N,40.0W,50,984
20131121,MELISSA,1200,TS,39.9N,36.6W,55,980
20131121,MELISSA,1800,TS,40.7N,33.3W,55,980
20131122,MELISSA,0,LO,41.3N,30.2W,50,984
20131122,MELISSA,600,LO,41.6N,27.5W,45,988
20131122,MELISSA,1200,EX,41.6N,24.7W,40,992
20131122,MELISSA,1800,EX,41.3N,22.0W,40,996
20131123,MELISSA,0,EX,40.8N,19.5W,35,1000
20131123,MELISSA,600,EX,40.0N,17.1W,35,1004
20131203,UNNAMED,1800,EX,34.3N,27.7W,50,1002
20131204,UNNAMED,0,EX,33.9N,27.8W,55,1000
20131204,UNNAMED,600,EX,33.1N,28.9W,55,997
20131204,UNNAMED,1200,EX,32.2N,28.5W,50,995
20131204,UNNAMED,1800,EX,31.9N,27.9W,50,995
20131205,UNNAMED,0,SS,32.4N,27.5W,45,997
20131205,UNNAMED,600,SS,33.0N,27.4W,45,998
20131205,UNNAMED,1200,SS,33.5N,27.7W,45,998
20131205,UNNAMED,1800,SS,33.7N,27.8W,40,999
20131206,UNNAMED,0,SS,33.9N,27.9W,40,999
20131206,UNNAMED,600,SS,33.9N,27.1W,40,999
20131206,UNNAMED,1200,SS,34.5N,26.9W,40,999
20131206,UNNAMED,1800,SS,35.1N,27.0W,40,999
20131207,UNNAMED,0,SS,35.8N,27.1W,35,1000
